datetime,1 mains,2 mains
2011-05-01 18:26:00,53.81,76.17
2011-05-01 18:26:09,53.76,76.17
2011-05-01 18:26:12,53.83,76.01
2011-05-01 18:26:16,53.99,75.73
2011-05-01 18:26:20,53.46,75.85
2011-05-01 18:26:23,53.38,75.78
2011-05-01 18:26:27,53.61,76.08
2011-05-01 18:26:31,54.14,76.35
2011-05-01 18:26:34,53.56,76.18
2011-05-01 18:26:38,53.26,75.67
2011-05-01 18:26:42,53.89,75.59
2011-05-01 18:26:46,58.26,75.69
2011-05-01 18:26:49,55.15,75.98
2011-05-01 18:26:53,53.95,76.05
2011-05-01 18:26:57,54.25,76.15
2011-05-01 18:27:00,56.02,75.99
2011-05-01 18:27:09,55.39,75.94
2011-05-01 18:27:13,53.93,76.18
2011-05-01 18:27:17,54.48,75.94
2011-05-01 18:27:20,58.04,75.52
2011-05-01 18:27:24,58.71,75.69
2011-05-01 18:27:28,54.65,76.23
2011-05-01 18:27:32,54.36,76.22
2011-05-01 18:27:35,58.14,76.03
2011-05-01 18:27:39,56.01,76.24
2011-05-01 18:27:43,56.42,76.33
2011-05-01 18:27:46,55.65,76.38
2011-05-01 18:27:50,58.58,75.8
2011-05-01 18:27:54,56.42,75.7
2011-05-01 18:27:58,56.17,76.02
2011-05-01 18:28:01,55.66,75.92
2011-05-01 18:28:10,54.01,76.13
2011-05-01 18:28:14,53.35,76.09
2011-05-01 18:28:18,54.41,75.84
2011-05-01 18:28:21,53.8,75.92
2011-05-01 18:28:25,53.49,75.95
2011-05-01 18:28:29,54.0,75.82
2011-05-01 18:28:33,54.48,75.97
2011-05-01 18:28:36,53.68,75.87
2011-05-01 18:28:40,53.71,76.05
2011-05-01 18:28:44,53.46,75.52
2011-05-01 18:28:47,53.29,75.66
2011-05-01 18:28:51,53.41,75.68
2011-05-01 18:28:55,54.04,75.57
2011-05-01 18:28:59,53.75,75.95
2011-05-01 18:29:08,53.72,75.52
2011-05-01 18:29:11,53.48,75.83
2011-05-01 18:29:15,53.94,76.11
2011-05-01 18:29:18,53.32,76.12
2011-05-01 18:29:22,53.78,76.11
2011-05-01 18:29:26,54.12,76.15
2011-05-01 18:29:29,53.37,75.75
2011-05-01 18:29:33,53.63,76.12
2011-05-01 18:29:37,53.25,75.71
2011-05-01 18:29:41,53.77,76.0
2011-05-01 18:29:44,53.72,76.07
2011-05-01 18:29:48,53.89,75.75
2011-05-01 18:29:52,53.87,76.01
2011-05-01 18:29:56,53.83,76.19
2011-05-01 18:29:59,53.63,76.12
2011-05-01 18:30:08,53.42,76.12
2011-05-01 18:30:12,53.94,76.05
2011-05-01 18:30:15,53.77,76.02
2011-05-01 18:30:19,54.03,76.14
2011-05-01 18:30:23,53.18,75.8
2011-05-01 18:30:26,53.3,75.5
2011-05-01 18:30:30,53.89,76.15
2011-05-01 18:30:34,54.01,76.07
2011-05-01 18:30:38,54.06,75.87
2011-05-01 18:30:41,57.24,75.93
2011-05-01 18:30:45,58.24,75.98
2011-05-01 18:30:49,54.92,76.0
2011-05-01 18:30:52,54.89,75.73
2011-05-01 18:30:56,55.99,75.94
2011-05-01 18:31:00,56.13,76.01
2011-05-01 18:31:09,56.98,75.72
2011-05-01 18:31:12,55.76,75.97
2011-05-01 18:31:16,54.15,76.1
2011-05-01 18:31:19,58.49,75.78
2011-05-01 18:31:23,56.05,75.72
2011-05-01 18:31:26,55.75,76.18
2011-05-01 18:31:30,57.95,76.16
2011-05-01 18:31:33,55.56,75.67
2011-05-01 18:31:37,56.62,75.62
2011-05-01 18:31:41,55.32,76.17
2011-05-01 18:31:44,56.4,76.12
2011-05-01 18:31:48,55.34,76.02
2011-05-01 18:31:52,55.44,76.11
2011-05-01 18:31:56,56.67,75.99
2011-05-01 18:31:59,54.65,76.29
2011-05-01 18:32:09,53.67,76.36
2011-05-01 18:32:12,53.12,75.88
2011-05-01 18:32:16,54.05,76.16
2011-05-01 18:32:19,53.37,76.33
2011-05-01 18:32:23,53.62,75.95
2011-05-01 18:32:27,53.64,76.39
2011-05-01 18:32:31,53.78,76.23
2011-05-01 18:32:34,53.12,76.13
2011-05-01 18:32:38,53.25,76.53
2011-05-01 18:32:42,53.75,76.11
2011-05-01 18:32:46,54.03,76.37
2011-05-01 18:32:49,53.8,76.31
2011-05-01 18:32:53,53.48,76.34
2011-05-01 18:32:57,53.9,76.41
2011-05-01 18:33:00,53.21,76.2
2011-05-01 18:33:09,53.7,76.42
2011-05-01 18:33:13,53.72,76.48
2011-05-01 18:33:16,53.48,76.33
2011-05-01 18:33:20,53.52,76.4
2011-05-01 18:33:24,54.09,76.4
2011-05-01 18:33:27,54.35,76.59
2011-05-01 18:33:31,53.24,76.14
2011-05-01 18:33:35,53.86,76.12
2011-05-01 18:33:39,53.67,76.01
2011-05-01 18:33:42,53.44,76.44
2011-05-01 18:33:46,53.37,76.54
2011-05-01 18:33:50,53.55,76.4
2011-05-01 18:33:54,53.68,76.22
2011-05-01 18:33:57,54.11,76.47
2011-05-01 18:34:01,53.93,76.29
2011-05-01 18:34:10,53.78,76.22
2011-05-01 18:34:13,53.06,75.86
2011-05-01 18:34:17,53.68,75.99
2011-05-01 18:34:21,53.81,76.44
2011-05-01 18:34:24,53.18,76.32
2011-05-01 18:34:28,54.08,76.48
2011-05-01 18:34:32,53.51,76.32
2011-05-01 18:34:35,53.38,76.37
2011-05-01 18:34:39,58.08,75.75
2011-05-01 18:34:43,53.26,75.77
2011-05-01 18:34:47,54.18,76.29
2011-05-01 18:34:50,54.87,75.73
2011-05-01 18:34:54,55.48,76.1
2011-05-01 18:34:58,57.29,76.28
2011-05-01 18:35:07,55.76,76.1
2011-05-01 18:35:11,53.84,76.09
2011-05-01 18:35:14,53.48,76.21
2011-05-01 18:35:18,57.31,76.26
2011-05-01 18:35:22,58.36,75.76
2011-05-01 18:35:25,53.53,75.82
2011-05-01 18:35:29,54.45,75.97
2011-05-01 18:35:33,57.03,76.3
2011-05-01 18:35:37,55.22,76.26
2011-05-01 18:35:40,57.82,76.39
2011-05-01 18:35:44,55.91,76.09
2011-05-01 18:35:48,53.95,76.17
2011-05-01 18:35:51,53.87,76.04
2011-05-01 18:35:55,55.89,75.86
2011-05-01 18:35:59,53.97,76.23
2011-05-01 18:36:08,53.86,76.12
2011-05-01 18:36:11,53.37,76.21
2011-05-01 18:36:15,53.62,75.99
2011-05-01 18:36:19,53.8,76.31
2011-05-01 18:36:22,53.38,76.18
2011-05-01 18:36:26,53.63,76.06
2011-05-01 18:36:30,53.66,75.94
2011-05-01 18:36:33,53.58,76.36
2011-05-01 18:36:37,53.12,76.14
2011-05-01 18:36:41,53.58,76.52
2011-05-01 18:36:45,53.74,76.19
2011-05-01 18:36:48,53.54,76.27
2011-05-01 18:36:52,54.24,76.33
2011-05-01 18:36:56,53.69,76.22
2011-05-01 18:36:59,53.32,75.94
2011-05-01 18:37:08,53.57,76.05
2011-05-01 18:37:12,53.57,76.05
2011-05-01 18:37:15,53.16,76.3
2011-05-01 18:37:19,53.93,76.21
2011-05-01 18:37:23,53.41,76.39
2011-05-01 18:37:27,53.71,76.43
2011-05-01 18:37:30,53.65,76.12
2011-05-01 18:37:34,53.22,76.15
2011-05-01 18:37:38,53.83,76.02
2011-05-01 18:37:41,53.33,76.08
2011-05-01 18:37:45,53.59,76.08
2011-05-01 18:37:49,53.76,76.02
2011-05-01 18:37:53,53.6,76.03
2011-05-01 18:37:56,52.96,76.02
2011-05-01 18:38:00,54.76,76.17
2011-05-01 18:38:09,53.18,75.83
2011-05-01 18:38:12,53.99,75.97
2011-05-01 18:38:16,54.47,76.21
2011-05-01 18:38:19,53.54,75.88
2011-05-01 18:38:23,53.71,76.02
2011-05-01 18:38:26,53.41,76.2
2011-05-01 18:38:30,54.52,76.03
2011-05-01 18:38:34,53.38,75.9
2011-05-01 18:38:37,53.73,76.12
2011-05-01 18:38:41,54.17,76.11
2011-05-01 18:38:45,55.3,75.71
2011-05-01 18:38:48,57.77,75.9
2011-05-01 18:38:52,53.48,76.28
2011-05-01 18:38:56,54.05,75.84
2011-05-01 18:39:00,57.94,75.88
2011-05-01 18:39:09,56.02,76.4
2011-05-01 18:39:12,56.76,76.14
2011-05-01 18:39:16,56.64,75.63
2011-05-01 18:39:20,54.19,76.09
2011-05-01 18:39:23,55.23,76.2
2011-05-01 18:39:27,56.41,76.3
2011-05-01 18:39:31,54.21,75.6
2011-05-01 18:39:35,53.94,76.08
2011-05-01 18:39:38,58.19,76.19
2011-05-01 18:39:42,56.67,76.24
2011-05-01 18:39:46,56.05,75.94
2011-05-01 18:39:49,53.61,76.2
2011-05-01 18:39:53,56.01,76.46
2011-05-01 18:39:57,55.59,76.02
2011-05-01 18:40:01,56.96,76.12
2011-05-01 18:40:09,53.94,76.24
2011-05-01 18:40:13,53.39,75.71
2011-05-01 18:40:16,53.63,76.11
2011-05-01 18:40:20,54.09,76.12
2011-05-01 18:40:24,53.39,76.14
2011-05-01 18:40:27,53.55,76.33
2011-05-01 18:40:31,53.4,75.64
2011-05-01 18:40:35,53.53,75.96
2011-05-01 18:40:39,53.92,76.03
2011-05-01 18:40:42,53.26,76.13
2011-05-01 18:40:46,54.18,76.12
2011-05-01 18:40:50,53.91,76.06
2011-05-01 18:40:54,53.86,76.46
2011-05-01 18:40:57,53.13,75.76
2011-05-01 18:41:01,53.29,76.14
2011-05-01 18:41:10,53.37,76.21
2011-05-01 18:41:13,53.52,76.17
2011-05-01 18:41:17,53.81,76.37
2011-05-01 18:41:21,53.7,76.11
2011-05-01 18:41:25,53.87,75.9
2011-05-01 18:41:28,53.25,76.0
2011-05-01 18:41:32,54.52,76.04
2011-05-01 18:41:36,53.73,76.02
2011-05-01 18:41:39,53.29,75.96
2011-05-01 18:41:43,53.65,75.82
2011-05-01 18:41:47,52.97,75.89
2011-05-01 18:41:51,53.7,75.69
2011-05-01 18:41:54,53.37,76.21
2011-05-01 18:41:58,53.98,76.1
2011-05-01 18:42:07,53.87,76.27
2011-05-01 18:42:11,54.12,75.82
2011-05-01 18:42:14,53.77,76.29
2011-05-01 18:42:18,53.71,76.27
2011-05-01 18:42:22,53.84,76.39
2011-05-01 18:42:26,54.11,76.16
2011-05-01 18:42:29,53.3,75.72
2011-05-01 18:42:33,54.58,75.85
2011-05-01 18:42:37,55.84,75.56
2011-05-01 18:42:41,53.78,76.02
2011-05-01 18:42:44,54.81,76.02
2011-05-01 18:42:48,58.28,76.3
2011-05-01 18:42:52,57.11,76.29
2011-05-01 18:42:55,54.29,76.5
2011-05-01 18:42:59,57.75,76.11
2011-05-01 18:43:08,58.13,76.26
2011-05-01 18:43:12,58.19,76.17
2011-05-01 18:43:15,53.28,76.18
2011-05-01 18:43:19,53.84,75.97
2011-05-01 18:43:22,55.95,75.97
2011-05-01 18:43:26,57.22,76.02
2011-05-01 18:43:30,54.93,76.08
2011-05-01 18:43:34,54.58,75.99
2011-05-01 18:43:37,55.21,75.93
2011-05-01 18:43:41,57.54,76.17
2011-05-01 18:43:45,58.4,75.97
2011-05-01 18:43:49,54.6,76.33
2011-05-01 18:43:52,54.34,76.11
2011-05-01 18:43:56,55.5,75.89
2011-05-01 18:44:00,56.85,76.25
2011-05-01 18:44:08,53.4,76.37
2011-05-01 18:44:12,54.02,76.35
2011-05-01 18:44:16,53.81,76.34
2011-05-01 18:44:19,53.3,76.31
2011-05-01 18:44:23,53.76,76.24
2011-05-01 18:44:27,54.06,76.36
2011-05-01 18:44:31,54.19,76.25
2011-05-01 18:44:34,53.88,76.08
2011-05-01 18:44:38,53.58,76.15
2011-05-01 18:44:42,54.03,76.33
2011-05-01 18:44:45,53.43,76.24
2011-05-01 18:44:49,54.23,76.45
2011-05-01 18:44:53,53.53,76.21
2011-05-01 18:44:57,53.73,76.26
2011-05-01 18:45:00,53.19,76.14
2011-05-01 18:45:09,53.79,76.22
2011-05-01 18:45:12,53.29,76.28
2011-05-01 18:45:16,53.57,76.26
2011-05-01 18:45:19,53.32,76.42
2011-05-01 18:45:23,53.32,76.42
2011-05-01 18:45:26,54.03,76.31
2011-05-01 18:45:30,53.43,76.31
2011-05-01 18:45:34,53.93,76.41
2011-05-01 18:45:37,53.05,76.23
2011-05-01 18:45:41,53.36,75.81
2011-05-01 18:45:45,54.03,76.4
2011-05-01 18:45:49,53.96,76.37
2011-05-01 18:45:52,53.28,76.53
2011-05-01 18:45:56,53.04,76.06
2011-05-01 18:46:00,53.61,76.44
2011-05-01 18:46:09,54.28,76.69
2011-05-01 18:46:12,53.75,76.19
2011-05-01 18:46:16,53.89,75.99
2011-05-01 18:46:19,53.89,76.35
2011-05-01 18:46:23,53.99,76.36
2011-05-01 18:46:26,53.37,76.38
2011-05-01 18:46:30,53.97,76.32
2011-05-01 18:46:33,53.34,75.76
2011-05-01 18:46:37,58.54,75.95
2011-05-01 18:46:41,54.28,75.7
2011-05-01 18:46:44,58.23,76.19
2011-05-01 18:46:48,56.29,76.0
2011-05-01 18:46:52,56.89,76.36
2011-05-01 18:46:56,55.06,76.31
2011-05-01 18:46:59,56.51,75.9
2011-05-01 18:47:09,57.48,76.13
2011-05-01 18:47:12,56.49,76.46
2011-05-01 18:47:16,56.45,76.1
2011-05-01 18:47:19,56.2,76.04
2011-05-01 18:47:23,56.03,75.79
2011-05-01 18:47:27,54.92,76.3
2011-05-01 18:47:31,55.81,75.78
2011-05-01 18:47:34,54.02,76.23
2011-05-01 18:47:38,56.44,76.15
2011-05-01 18:47:42,55.75,76.13
2011-05-01 18:47:45,56.8,76.23
2011-05-01 18:47:49,56.99,76.21
2011-05-01 18:47:53,58.43,76.02
2011-05-01 18:47:57,58.25,76.01
2011-05-01 18:48:00,54.78,75.69
2011-05-01 18:48:09,54.21,75.6
2011-05-01 18:48:13,53.66,75.91
2011-05-01 18:48:16,54.13,76.28
2011-05-01 18:48:20,53.7,76.06
2011-05-01 18:48:24,53.97,76.04
2011-05-01 18:48:27,53.4,76.07
2011-05-01 18:48:31,53.53,75.91
2011-05-01 18:48:35,54.06,76.01
2011-05-01 18:48:39,54.41,76.15
2011-05-01 18:48:42,53.61,75.8
2011-05-01 18:48:46,53.28,75.96
2011-05-01 18:48:50,53.78,76.19
2011-05-01 18:48:53,53.52,76.07
2011-05-01 18:48:57,53.7,76.15
2011-05-01 18:49:01,54.34,76.13
2011-05-01 18:49:10,54.94,75.99
2011-05-01 18:49:13,53.43,75.78
2011-05-01 18:49:17,54.18,76.03
2011-05-01 18:49:21,54.13,75.9
2011-05-01 18:49:24,53.77,75.84
2011-05-01 18:49:28,53.9,76.03
2011-05-01 18:49:32,54.1,76.03
2011-05-01 18:49:35,53.36,76.08
2011-05-01 18:49:39,53.17,75.69
2011-05-01 18:49:43,53.08,75.71
2011-05-01 18:49:47,53.68,75.97
2011-05-01 18:49:50,53.36,75.77
2011-05-01 18:49:54,53.75,75.68
2011-05-01 18:49:58,53.58,75.73
2011-05-01 18:50:07,54.43,75.86
2011-05-01 18:50:11,54.08,75.19
2011-05-01 18:50:14,53.06,75.53
2011-05-01 18:50:18,53.43,75.79
2011-05-01 18:50:22,53.96,75.99
2011-05-01 18:50:25,53.13,75.8
2011-05-01 18:50:29,53.7,75.51
2011-05-01 18:50:33,54.19,75.79
2011-05-01 18:50:37,58.5,75.53
2011-05-01 18:50:40,53.46,75.46
2011-05-01 18:50:44,53.4,75.85
2011-05-01 18:50:48,54.35,76.09
2011-05-01 18:50:51,55.41,75.46
2011-05-01 18:50:55,53.27,75.71
2011-05-01 18:50:59,54.16,75.83
2011-05-01 18:51:08,54.4,75.35
2011-05-01 18:51:11,56.19,75.73
2011-05-01 18:51:15,56.44,75.75
2011-05-01 18:51:18,53.2,75.42
2011-05-01 18:51:22,58.2,75.77
2011-05-01 18:51:26,56.39,75.76
2011-05-01 18:51:29,53.64,75.81
2011-05-01 18:51:33,54.36,75.71
2011-05-01 18:51:37,57.93,75.59
2011-05-01 18:51:41,55.57,75.47
2011-05-01 18:51:44,56.54,75.57
2011-05-01 18:51:48,53.7,75.93
2011-05-01 18:51:52,55.18,75.84
2011-05-01 18:51:55,58.18,75.8
2011-05-01 18:51:59,56.63,75.55
2011-05-01 18:52:08,53.5,75.79
2011-05-01 18:52:12,54.6,75.76
2011-05-01 18:52:15,54.04,75.86
2011-05-01 18:52:19,54.07,75.85
2011-05-01 18:52:23,53.25,75.96
2011-05-01 18:52:27,54.0,75.92
2011-05-01 18:52:30,53.4,75.64
2011-05-01 18:52:34,53.5,75.93
2011-05-01 18:52:38,54.37,75.84
2011-05-01 18:52:41,53.87,76.21
2011-05-01 18:52:45,54.04,76.07
2011-05-01 18:52:49,54.01,75.66
2011-05-01 18:52:53,53.57,75.38
2011-05-01 18:52:56,53.47,75.8
2011-05-01 18:53:00,53.72,75.93
2011-05-01 18:53:09,53.62,75.72
2011-05-01 18:53:12,55.14,76.06
2011-05-01 18:53:16,54.0,75.96
2011-05-01 18:53:19,53.48,75.61
2011-05-01 18:53:23,53.79,75.83
2011-05-01 18:53:26,53.78,76.12
2011-05-01 18:53:30,53.97,76.02
2011-05-01 18:53:33,53.87,76.29
2011-05-01 18:53:37,53.27,75.91
2011-05-01 18:53:41,54.35,76.15
2011-05-01 18:53:45,53.63,75.83
2011-05-01 18:53:48,53.69,75.71
2011-05-01 18:53:52,53.76,75.93
2011-05-01 18:53:56,53.48,76.2
2011-05-01 18:54:00,54.2,76.1
2011-05-01 18:54:09,54.26,75.95
2011-05-01 18:54:12,53.48,76.04
2011-05-01 18:54:16,53.96,76.24
2011-05-01 18:54:20,53.73,76.15
2011-05-01 18:54:23,53.16,75.8
2011-05-01 18:54:27,53.18,75.87
2011-05-01 18:54:31,53.13,75.64
2011-05-01 18:54:35,56.34,76.01
2011-05-01 18:54:38,53.64,76.03
2011-05-01 18:54:42,54.87,76.02
2011-05-01 18:54:46,58.38,76.06
2011-05-01 18:54:49,54.03,76.27
2011-05-01 18:54:53,54.31,76.42
2011-05-01 18:54:57,57.38,76.26
2011-05-01 18:55:01,57.61,76.39
2011-05-01 18:55:09,58.66,76.42
2011-05-01 18:55:13,53.99,76.41
2011-05-01 18:55:17,54.52,76.5
2011-05-01 18:55:20,57.98,76.02
2011-05-01 18:55:24,55.85,76.17
2011-05-01 18:55:28,54.43,76.32
2011-05-01 18:55:31,54.26,75.89
2011-05-01 18:55:35,58.3,76.17
2011-05-01 18:55:39,57.28,75.99
2011-05-01 18:55:43,54.1,76.26
2011-05-01 18:55:46,53.96,76.33
2011-05-01 18:55:50,57.48,76.47
2011-05-01 18:55:54,58.88,76.4
2011-05-01 18:55:57,53.83,76.01
2011-05-01 18:56:01,53.3,76.08
2011-05-01 18:56:10,53.27,75.76
2011-05-01 18:56:13,53.58,75.71
2011-05-01 18:56:17,53.98,75.75
2011-05-01 18:56:21,53.45,75.57
2011-05-01 18:56:25,54.14,75.99
2011-05-01 18:56:28,53.57,76.48
2011-05-01 18:56:32,53.96,76.08
2011-05-01 18:56:36,53.83,76.14
2011-05-01 18:56:39,54.01,76.31
2011-05-01 18:56:43,53.2,76.09
2011-05-01 18:56:47,53.53,75.9
2011-05-01 18:56:51,53.93,76.06
2011-05-01 18:56:54,53.56,75.68
2011-05-01 18:56:58,53.94,75.76
2011-05-01 18:57:07,53.95,76.07
2011-05-01 18:57:11,54.09,75.79
2011-05-01 18:57:14,53.71,76.02
2011-05-01 18:57:18,54.6,75.86
2011-05-01 18:57:22,53.42,75.62
2011-05-01 18:57:26,54.18,75.8
2011-05-01 18:57:29,53.28,75.94
2011-05-01 18:57:33,53.68,75.94
2011-05-01 18:57:37,53.54,75.42
2011-05-01 18:57:40,53.74,75.77
2011-05-01 18:57:44,53.47,75.84
2011-05-01 18:57:48,53.45,75.91
2011-05-01 18:57:52,53.85,76.0
2011-05-01 18:57:55,54.22,75.82
2011-05-01 18:57:59,53.45,75.52
2011-05-01 18:58:08,53.48,75.55
2011-05-01 18:58:11,53.22,75.87
2011-05-01 18:58:15,53.41,76.08
2011-05-01 18:58:19,54.65,75.78
2011-05-01 18:58:22,54.23,75.95
2011-05-01 18:58:26,53.65,76.07
2011-05-01 18:58:30,53.82,75.89
2011-05-01 18:58:34,53.68,75.64
2011-05-01 18:58:37,53.83,75.84
2011-05-01 18:58:41,57.96,75.95
2011-05-01 18:58:45,58.53,75.96
2011-05-01 18:58:49,56.32,75.95
2011-05-01 18:58:52,55.28,75.9
2011-05-01 18:58:56,58.22,75.89
2011-05-01 18:59:00,58.68,75.79
2011-05-01 18:59:08,53.26,75.5
2011-05-01 18:59:12,54.23,75.73
2011-05-01 18:59:16,58.23,75.85
2011-05-01 18:59:19,54.8,75.56
2011-05-01 18:59:23,54.03,75.74
2011-05-01 18:59:27,54.96,75.88
2011-05-01 18:59:30,55.97,76.09
2011-05-01 18:59:34,56.32,75.59
2011-05-01 18:59:38,53.58,76.07
2011-05-01 18:59:42,56.54,75.92
2011-05-01 18:59:45,54.02,75.82
2011-05-01 18:59:49,54.52,75.81
2011-05-01 18:59:53,54.08,76.14
2011-05-01 18:59:57,55.96,76.27
2011-05-01 19:00:00,54.46,75.8
2011-05-01 19:00:09,54.89,76.34
2011-05-01 19:00:12,53.85,75.98
2011-05-01 19:00:16,54.13,76.31
2011-05-01 19:00:20,54.24,75.74
2011-05-01 19:00:23,53.73,76.38
2011-05-01 19:00:26,53.5,76.07
2011-05-01 19:00:30,53.41,75.81
2011-05-01 19:00:34,54.82,75.7
2011-05-01 19:00:37,53.66,76.03
2011-05-01 19:00:41,53.92,76.41
2011-05-01 19:00:45,54.5,76.26
2011-05-01 19:00:49,53.67,75.59
2011-05-01 19:00:52,53.52,75.87
2011-05-01 19:00:56,53.72,76.0
2011-05-01 19:01:00,53.92,75.94
2011-05-01 19:01:08,53.67,76.4
2011-05-01 19:01:12,54.13,75.74
2011-05-01 19:01:16,53.68,75.79
2011-05-01 19:01:19,53.53,75.74
2011-05-01 19:01:22,53.44,75.83
2011-05-01 19:01:26,53.24,75.94
2011-05-01 19:01:29,53.3,75.75
2011-05-01 19:01:33,53.49,75.98
2011-05-01 19:01:37,54.25,75.86
2011-05-01 19:01:41,53.83,75.57
2011-05-01 19:01:44,53.67,75.89
2011-05-01 19:01:48,53.78,75.71
2011-05-01 19:01:52,53.44,75.91
2011-05-01 19:01:56,53.92,75.96
2011-05-01 19:01:59,53.26,75.67
2011-05-01 19:02:09,53.99,75.98
2011-05-01 19:02:12,53.51,75.69
2011-05-01 19:02:16,54.02,75.46
2011-05-01 19:02:19,53.67,75.89
2011-05-01 19:02:23,54.06,75.65
2011-05-01 19:02:27,53.61,76.09
2011-05-01 19:02:31,55.04,76.08
2011-05-01 19:02:34,56.17,76.12
2011-05-01 19:02:38,53.17,75.73
2011-05-01 19:02:42,54.22,75.76
2011-05-01 19:02:45,55.25,75.57
2011-05-01 19:02:49,55.68,75.59
2011-05-01 19:02:53,56.28,75.73
2011-05-01 19:02:57,54.65,75.58
2011-05-01 19:03:00,58.01,76.21
2011-05-01 19:03:09,58.09,75.96
2011-05-01 19:03:13,54.28,75.9
2011-05-01 19:03:16,55.87,75.55
2011-05-01 19:03:20,57.99,75.81
2011-05-01 19:03:23,53.65,75.96
2011-05-01 19:03:27,53.23,76.1
2011-05-01 19:03:31,56.12,75.41
2011-05-01 19:03:35,55.45,75.74
2011-05-01 19:03:38,53.53,75.96
2011-05-01 19:03:42,54.04,61.12
2011-05-01 19:03:46,54.3,60.79
2011-05-01 19:03:49,58.44,61.23
2011-05-01 19:03:53,59.05,61.29
2011-05-01 19:03:57,57.31,61.25
2011-05-01 19:04:01,54.48,61.2
2011-05-01 19:04:09,53.65,61.24
2011-05-01 19:04:13,53.23,61.28
2011-05-01 19:04:17,54.18,61.12
2011-05-01 19:04:21,53.48,61.05
2011-05-01 19:04:24,53.28,61.29
2011-05-01 19:04:28,54.24,61.2
2011-05-01 19:04:32,54.6,60.89
2011-05-01 19:04:35,53.4,61.24
2011-05-01 19:04:39,53.55,60.73
2011-05-01 19:04:43,53.2,61.28
2011-05-01 19:04:47,53.79,61.13
2011-05-01 19:04:50,54.04,61.18
2011-05-01 19:04:54,54.12,61.27
2011-05-01 19:04:58,53.92,61.22
2011-05-01 19:05:07,54.13,61.18
2011-05-01 19:05:10,53.48,61.22
2011-05-01 19:05:14,53.35,61.11
2011-05-01 19:05:18,53.48,61.3
2011-05-01 19:05:22,53.83,61.36
2011-05-01 19:05:25,53.15,61.05
2011-05-01 19:05:29,53.46,61.48
2011-05-01 19:05:33,55.07,61.3
2011-05-01 19:05:36,53.45,61.02
2011-05-01 19:05:40,53.91,61.27
2011-05-01 19:05:44,53.59,61.4
2011-05-01 19:05:48,54.12,61.32
2011-05-01 19:05:51,53.19,60.83
2011-05-01 19:05:55,53.98,61.28
2011-05-01 19:05:59,54.35,61.44
2011-05-01 19:06:08,53.87,61.21
2011-05-01 19:06:11,53.13,60.92
2011-05-01 19:06:15,53.89,60.95
2011-05-01 19:06:18,53.25,61.11
2011-05-01 19:06:22,53.72,61.34
2011-05-01 19:06:26,54.07,61.17
2011-05-01 19:06:30,54.03,60.98
2011-05-01 19:06:33,56.48,60.98
2011-05-01 19:06:37,53.59,61.12
2011-05-01 19:06:41,54.49,61.09
2011-05-01 19:06:45,57.23,61.11
2011-05-01 19:06:48,55.06,61.28
2011-05-01 19:06:52,54.05,61.23
2011-05-01 19:06:56,54.2,60.97
2011-05-01 19:06:59,56.57,60.67
2011-05-01 19:07:08,58.04,60.99
2011-05-01 19:07:12,55.96,61.11
2011-05-01 19:07:15,56.14,61.39
2011-05-01 19:07:19,55.73,61.27
2011-05-01 19:07:23,55.5,61.43
2011-05-01 19:07:26,53.42,61.08
2011-05-01 19:07:30,56.26,61.09
2011-05-01 19:07:34,54.04,60.81
2011-05-01 19:07:38,56.3,60.91
2011-05-01 19:07:41,52.97,61.19
2011-05-01 19:07:45,53.94,61.16
2011-05-01 19:07:49,55.28,61.25
2011-05-01 19:07:53,54.22,61.2
2011-05-01 19:07:56,54.87,60.83
2011-05-01 19:08:00,53.69,61.07
2011-05-01 19:08:09,54.1,60.88
2011-05-01 19:08:12,54.12,61.08
2011-05-01 19:08:16,53.98,61.12
2011-05-01 19:08:19,53.45,61.13
2011-05-01 19:08:23,54.21,61.32
2011-05-01 19:08:26,53.65,60.77
2011-05-01 19:08:30,53.69,60.69
2011-05-01 19:08:33,53.32,61.24
2011-05-01 19:08:37,53.7,61.06
2011-05-01 19:08:41,54.09,61.19
2011-05-01 19:08:45,53.8,60.96
2011-05-01 19:08:48,54.0,60.72
2011-05-01 19:08:52,53.88,61.13
2011-05-01 19:08:56,53.43,61.06
2011-05-01 19:08:59,53.8,61.24
2011-05-01 19:09:08,56.85,61.26
2011-05-01 19:09:12,55.86,60.85
2011-05-01 19:09:16,54.33,60.99
2011-05-01 19:09:20,53.9,61.05
2011-05-01 19:09:23,53.51,61.01
2011-05-01 19:09:27,53.73,60.9
2011-05-01 19:09:31,53.84,61.08
2011-05-01 19:09:34,53.65,61.4
2011-05-01 19:09:38,53.36,61.17
2011-05-01 19:09:42,53.82,61.2
2011-05-01 19:09:46,53.73,60.93
2011-05-01 19:09:49,53.24,61.29
2011-05-01 19:09:53,53.77,61.26
2011-05-01 19:09:57,54.01,61.31
2011-05-01 19:10:01,53.86,61.37
2011-05-01 19:10:09,54.0,61.25
2011-05-01 19:10:13,54.21,61.17
2011-05-01 19:10:16,53.39,61.13
2011-05-01 19:10:20,53.5,61.1
2011-05-01 19:10:24,53.39,61.15
2011-05-01 19:10:28,53.92,61.3
2011-05-01 19:10:31,53.4,61.17
2011-05-01 19:10:35,56.54,60.99
2011-05-01 19:10:39,58.12,61.28
2011-05-01 19:10:43,55.52,61.41
2011-05-01 19:10:46,54.03,61.21
